Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct
741003,Soccer - Non Regulation,02/14/2024 12:00:00 PM,02/14/2024 01:30:00 PM,Parks Department,Sport - Adult,Manhattan,Sara D. Roosevelt Park: Nike Field-Soccer-02,,N/A,"03,","5,"
741662,Lawn closure - Great Hill Oval,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Great Hill Oval ,Central Park: Great Hill North ,Central Park: Great Hill South",,N/A,"64,","22,"
739792,Lawn closure - East Green,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: East 72nd Street Playground Lawns,,N/A,"8,","19,"
744875,Soccer - Non Regulation,02/14/2024 05:00:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Adult,Manhattan,Chelsea Park: Soccer-01,,N/A,"04,","10,"
724725,Soccer - Non Regulation,02/15/2024 08:00:00 AM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Staten Island,Markham Playground: Multi Purpose Play Area-01,,N/A,"01,","120,"
741665,Lawn closure - Dene Lawn,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dene Lawn,,N/A,"64,","22,"
741937,Soccer - Non Regulation,02/15/2024 09:00:00 AM,02/15/2024 07:00:00 PM,Parks Department,Sport - Youth,Queens,Joseph Austin Playground: Soccer-01,,N/A,"08,","107,"
742932,Soccer - Non Regulation,02/14/2024 04:00:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Forest Park: Soccer-01,,N/A,"82,","102,"
746175,OUTDOOR LEARNING,02/15/2024 09:00:00 AM,02/15/2024 02:00:00 PM,Parks Department,Special Event,Brooklyn,Seth Low Playground: Multi Purpose Play Area 02,,N/A,"11,","62,"
751967,Outdoor Learning,02/15/2024 07:00:00 AM,02/15/2024 03:00:00 PM,Parks Department,Special Event,Queens,Hinton Park: Hinton Park,,N/A,"3,","115,"
739785,Lawn closure - East 102 Clay Oval,02/15/2024 12:01:00 AM,02/15/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: East 102nd St Clay Oval,,N/A,"64,","22,"
748094,Soccer - Non Regulation,02/15/2024 08:30:00 AM,02/15/2024 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Dean Playground: Soccer-01 ,McLaughlin Park: Soccer-01",,N/A,"02, 08,","78, 84,"
751690,"Columbia Thursday, Sunday Greenmarket",02/15/2024 08:00:00 AM,02/15/2024 06:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan,BROADWAY between WEST  113 STREET and WEST  116 STREET,East,Sidewalk and Curb Lane Closure,"9,","26,"
748053,Model Helicopter Flying,02/15/2024 08:00:00 AM,02/15/2024 08:00:00 PM,Parks Department,Special Event,Brooklyn,Calvert Vaux Park: Hobby Field,,N/A,"13,","60,"
740841,Soccer -Regulation,02/15/2024 08:00:00 AM,02/15/2024 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
744486,Soccer - Non Regulation,02/15/2024 10:00:00 AM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
739795,Lawn closure - North of Levin Playground Lawn,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Lawn North of Levin Playground,,N/A,"64,","22,"
753528,RIPA Events,02/15/2024 06:00:00 AM,02/15/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Randall's Island Park: Soccer-10,,N/A,"11,","25,"
741678,Lawn closure - Lawn Outside Levin Playground A,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Lawn Outside Levin Playground (Section A) ,Central Park: Lawn Outside Levin Playground (Section B)",,N/A,"64,","22,"
741575,Soccer -Regulation,02/15/2024 08:00:00 AM,02/15/2024 10:00:00 PM,Parks Department,Sport - Youth,Bronx,Macombs Dam Park: Soccer-01,,N/A,"04,","44,"
693864,Community Time,02/15/2024 08:00:00 AM,02/15/2024 08:00:00 PM,Parks Department,Special Event,Brooklyn,Maria Hernandez Park: Maria Hernandez Park-Softball-01,,N/A,"04,","83,"
745119,Soccer - Non Regulation,02/14/2024 10:30:00 AM,02/14/2024 01:30:00 PM,Parks Department,Sport - Youth,Manhattan,Chelsea Park: Soccer-01,,N/A,"04,","10,"
754535,Model Aircraft Flying Field,02/15/2024 07:00:00 AM,02/15/2024 11:00:00 PM,Parks Department,Special Event,Staten Island,LaTourette Park & Golf Course: Model Airplane Field,,N/A,"2,","122,"
747986,Football Ã¢â¬â Flag Football,02/15/2024 08:00:00 AM,02/15/2024 03:30:00 PM,Parks Department,Sport - Adult,Bronx,Van Cortlandt Park: Stadium-Soccer-08,,N/A,"26,","50,"
740823,Soccer - Non Regulation,02/15/2024 09:00:00 AM,02/15/2024 07:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Soccer-10 ,Randall's Island Park: Sunken Garden Fields-Soccer-91",,N/A,"11,","25,"
745026,Soccer - Non Regulation,02/14/2024 04:00:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-90",,N/A,"11,","25,"
746105,Soccer -Regulation,02/15/2024 08:00:00 AM,02/15/2024 08:30:00 AM,Parks Department,Sport - Youth,Manhattan,"Pier 42: Soccer-01 ,James J Walker Park: Soccer-01",,N/A,"2, 3,","6, 7,"
739687,Lawn Closure East Meadow,02/15/2024 12:01:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: East Meadow ,Central Park: East Meadow North Lawn ,Central Park: East Meadow Picnic Zone ,Central Park: Lawn Outside Bendheim Playground",,N/A,"64,","22,"
747998,Miscellaneous,02/15/2024 08:00:00 AM,02/15/2024 03:00:00 PM,Parks Department,Sport - Youth,Bronx,Colgate Close: Basketball-01,,N/A,"09,","43,"
745900,Soccer - Non Regulation,02/15/2024 08:00:00 AM,02/15/2024 08:00:00 PM,Parks Department,Sport - Youth,Bronx,Soundview Park: Soccer-01,,N/A,"09,","43,"
746739,Soccer - Non Regulation,02/15/2024 10:00:00 AM,02/15/2024 03:30:00 PM,Parks Department,Sport - Youth,Manhattan,Robert Moses Playground: Soccer-01,,N/A,"06,","17,"
745520,Basketball,02/15/2024 08:00:00 AM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Peter's Field: Basketball-04 ,Peter's Field: Basketball-05",,N/A,"06,","13,"
739850,Lawn closure - Lawn behind the MET,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Lawn Behind the Met Museum,,N/A,"64,","22,"
740897,Football - Adults,02/15/2024 08:30:00 AM,02/15/2024 10:00:00 PM,Parks Department,Sport - Adult,Staten Island,Gen. Douglas MacArthur Park: Multi-Use Field-01,,N/A,"2,","122,"
745144,Soccer - Non Regulation,02/14/2024 04:00:00 PM,02/14/2024 07:30:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Soccer-10",,N/A,"11,","25,"
741618,Soccer -Regulation,02/14/2024 04:00:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
751243,Soccer - Non Regulation,02/14/2024 08:00:00 PM,02/14/2024 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B",,N/A,"07,","72,"
748271,Outdoor Learning - PS 184,02/15/2024 07:30:00 AM,02/15/2024 02:30:00 PM,Parks Department,Special Event,Queens,Playground Twenty One: Playground Twenty One,,N/A,"7,","109,"
751717,Soccer -Regulation,02/15/2024 08:00:00 AM,02/15/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Addabbo Park: Pals Oval-Soccer-01,,N/A,"10,","106,"
746673,Miscellaneous,02/15/2024 08:00:00 AM,02/15/2024 08:00:00 PM,Parks Department,Sport - Youth,Bronx,"Patterson Playground: Softball-01 ,Reverend T. Wendell Foster Park: Soccer-01 ,Reverend T. Wendell Foster Park: Soccer-02",,N/A,"01, 04,","40, 44,"
739847,Lawn Closure - Mineral Springs,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Mineral Springs,,N/A,"64,","22,"
740586,Lawn Closure - Greywacke Lawn,02/15/2024 12:01:00 AM,02/15/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: Graywacke Arch Lawn,,N/A,"64,","22,"
754590,Miscellaneous,02/14/2024 03:30:00 PM,02/14/2024 05:30:00 PM,Parks Department,Sport - Adult,Manhattan,Baruch Playground: Football-01,,N/A,"03,","7,"
740972,Lawn closed for the season-Harlem Meer picnic,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Harlem Meer Picnic Area,,N/A,"64,","22,"
739788,Lawn closure - Pond Lawn,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: The Pond Lawns,,N/A,"64,","22,"
739789,Lawn closure - Pilgrim Hill,02/15/2024 12:00:00 AM,02/15/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: Pilgrim Hill,,N/A,"64,","22,"
744848,Soccer -Regulation,02/14/2024 06:00:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
745092,Soccer - Non Regulation,02/14/2024 07:00:00 PM,02/14/2024 09:00:00 PM,Parks Department,Sport - Adult,Manhattan,"James J Walker Park: Soccer-01 ,James J Walker Park: Soccer-01",,N/A,"2,","6,"
740579,Lawn closures - Dana Lawn,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dana Discovery Center Lawn,,N/A,"64,","22,"
745209,Miscellaneous,02/15/2024 08:00:00 AM,02/15/2024 09:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Fairview Park: Multi-Purpose Field-01 ,Gen. Douglas MacArthur Park: Multi-Use Field-01",,N/A,"2, 3,","122, 123,"
744959,Soccer - Non Regulation,02/14/2024 04:00:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
739345,aftercare,02/14/2024 03:00:00 PM,02/14/2024 05:00:00 PM,Parks Department,Special Event,Staten Island,"Naples Playground: Basketball-01 ,Naples Playground: Basketball-02 ,Naples Playground: Handball-01 ,Naples Playground: Handball-03 ,Naples Playground: Handball-02 ,Naples Playground: Handball-04",,N/A,"02,","122,"
745056,Soccer - Non Regulation,02/14/2024 04:30:00 PM,02/14/2024 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Crotona Park: Soccer-02,,N/A,"3,","42,"
747994,Softball - Adults,02/15/2024 08:00:00 AM,02/15/2024 03:30:00 PM,Parks Department,Sport - Youth,Bronx,Seton Park: Softball-02,,N/A,"08,","50,"
742534,Soccer - Non Regulation,02/14/2024 09:00:00 PM,02/14/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"2,","6,"
744613,Soccer -Regulation,02/14/2024 06:00:00 PM,02/14/2024 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
740871,Football - Youth,02/14/2024 04:30:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Youth,Bronx,Macombs Dam Park: Soccer-01,,N/A,"04,","44,"
739842,Lawn closure - Cedar Hill Bowl,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cedar Hill,,N/A,"64,","22,"
741485,Soccer - Non Regulation,02/14/2024 06:00:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
750567,Soccer - Non Regulation,02/14/2024 03:30:00 PM,02/14/2024 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,Robert Moses Playground: Soccer-01,,N/A,"06,","17,"
741245,Basketball,02/15/2024 09:00:00 AM,02/15/2024 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"JHS 51 JOP: Basketball-01 ,JHS 51 JOP: Basketball-02 ,JHS 51 JOP: Basketball-03",,N/A,"06,","78,"
741477,Soccer -Regulation,02/15/2024 08:00:00 AM,02/15/2024 07:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Fairview Park: Multi-Purpose Field-01 ,Bloomingdale Park: Youth Soccer-01",,N/A,"03, 3,","123,"
741429,Soccer - Non Regulation,02/14/2024 04:00:00 PM,02/14/2024 08:30:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Sunken Garden Fields-Soccer-90",,N/A,"11,","25,"
741984,Soccer - Non Regulation,02/14/2024 07:00:00 PM,02/14/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
744878,Soccer - Non Regulation,02/14/2024 04:30:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
742184,Soccer -Regulation,02/15/2024 07:00:00 AM,02/15/2024 10:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Soccer-10 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Soccer-10",,N/A,"11,","25,"
741611,Soccer -Regulation,02/15/2024 08:00:00 AM,02/15/2024 11:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75",,N/A,"11,","25,"
741655,Soccer - Non Regulation,02/14/2024 02:00:00 PM,02/14/2024 03:30:00 PM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 101st St-Soccer-04 C,,N/A,"07,","24,"
752062,Norwood Farmstand Thursday,02/15/2024 08:00:00 AM,02/15/2024 04:00:00 PM,Street Activity Permit Office,Farmers Market,Bronx,EAST GUN HILL ROAD between DEKALB AVENUE and ROCHAMBEAU AVENUE,South,Sidewalk and Curb Lane Closure,"7,","52,"
750927,Baseball - 13 and Older (Little League),02/14/2024 11:00:00 AM,02/14/2024 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,De Witt Clinton Park: Baseball-03,,N/A,"04,","18,"
748554,MAYORS LAWN CLOSURE,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Carl Schurz Park: Oval (Mayor's) Lawn,,N/A,"8,","19,"
743129,Soccer - Non Regulation,02/14/2024 04:30:00 PM,02/14/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,Highland Park: Soccer-01,,N/A,"05,","75,"
736010,Temporary Full Closure,02/14/2024 04:30:00 PM,02/14/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,Sara D. Roosevelt Park: Nike Field-Soccer-02,,N/A,"03,","5,"
742003,Soccer - Non Regulation,02/15/2024 08:00:00 AM,02/15/2024 07:00:00 PM,Parks Department,Sport - Youth,Queens,Juniper Valley Park: Football-01,,N/A,"05,","104,"
741035,Soccer -Regulation,02/15/2024 08:00:00 AM,02/15/2024 08:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Soccer-10",,N/A,"11,","25,"
743547,Tennis,02/15/2024 08:00:00 AM,02/15/2024 08:00:00 PM,Parks Department,Sport - Adult,Queens,"Astoria Park: Tennis-13 ,Crocheron Park: Tennis-06 ,Kissena Park: Tennis-12 ,Flushing Fields: Tennis-01 ,Juniper Valley Park: Juniper Playground-Tennis-02",,N/A,"05, 07, 1, 11,","104, 109, 111, 114,"
747914,Soccer - Non Regulation,02/14/2024 03:30:00 PM,02/14/2024 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Crotona Park: Soccer-02,,N/A,"3,","42,"
740832,Soccer - Non Regulation,02/15/2024 08:30:00 AM,02/15/2024 10:00:00 AM,Parks Department,Sport - Adult,Manhattan,Sara D. Roosevelt Park: Nike Field-Soccer-02,,N/A,"03,","5,"
752701,Lacrosse,02/15/2024 08:00:00 AM,02/15/2024 02:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Parade Ground: Soccer-04A ,Parade Ground: Soccer-04B",,N/A,"14,","70,"
689170,Miscellaneous,02/15/2024 10:00:00 AM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Newtown Barge Playground: Softball -01   (8 y/o and younger only) ,Newtown Barge Playground: Soccer -01   (8 y/o and younger only)  ,Newtown Barge Playground: Soccer -02  ( 8 y/o and younger only)",,N/A,"01, 1,","94,"
747939,Soccer - Non Regulation,02/14/2024 03:00:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Frank Principe Park / Maurice Park: Soccer-03,,N/A,"5,","104,"
677363,Green Market,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Bowling Green: Subway Plaza (Cobblestone),,N/A,"1,","1,"
745774,Soccer - Non Regulation,02/14/2024 04:00:00 PM,02/14/2024 10:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
741590,Football - Youth,02/14/2024 08:00:00 PM,02/14/2024 11:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Leif Ericson Park: Dust Bowl - Soccer/Football-01,,N/A,"10,","68,"
679806,Landscape closed for season date,02/15/2024 12:00:00 AM,02/15/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cedar Hill,,N/A,"64,","22,"
746206,Soccer - Non Regulation,02/14/2024 02:00:00 PM,02/14/2024 07:00:00 PM,Parks Department,Sport - Adult,Manhattan,"James J Walker Park: Soccer-01 ,Peter's Field: Soccer-01",,N/A,"06, 2,","13, 6,"
745337,Soccer -Regulation,02/15/2024 08:00:00 AM,02/15/2024 11:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74",,N/A,"11,","25,"
745178,Rugby,02/14/2024 12:30:00 PM,02/14/2024 02:30:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"2,","6,"
679780,Lawn closed for season,02/15/2024 12:00:00 AM,02/15/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Lawn North of Levin Playground,,N/A,"64,","22,"
748442,Hockey,02/15/2024 09:00:00 AM,02/15/2024 09:30:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Hockey-01,,N/A,"07,","109,"
741640,Soccer -Regulation,02/14/2024 08:00:00 PM,02/14/2024 09:30:00 PM,Parks Department,Sport - Adult,Bronx,Macombs Dam Park: Soccer-01,,N/A,"04,","44,"
746258,Soccer - Non Regulation,02/14/2024 03:00:00 PM,02/14/2024 07:00:00 PM,Parks Department,Sport - Youth,Bronx,Crotona Park: Soccer-02,,N/A,"3,","42,"
745015,Soccer - Non Regulation,02/14/2024 04:00:00 PM,02/14/2024 07:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Parade Ground: Soccer-11 ,Parade Ground: Soccer-10 ,Parade Ground: Soccer-08A ,Parade Ground: Soccer-08B",,N/A,"14,","70,"
740578,Lawn Closure - Diary Lawn,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dairy Lawn,,N/A,"64,","22,"
679808,Landscape closed for season date,02/15/2024 12:00:00 AM,02/15/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: East 72nd Street Playground Lawns,,N/A,"8,","19,"
744969,Soccer - Non Regulation,02/14/2024 06:00:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Leif Ericson Park: Dust Bowl - Soccer/Football-01,,N/A,"10,","68,"
749057,Soccer -Regulation,02/14/2024 07:00:00 PM,02/14/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
740888,Soccer - Non Regulation,02/14/2024 03:30:00 PM,02/14/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01,,N/A,"07,","109,"
745674,Soccer - Non Regulation,02/14/2024 04:00:00 PM,02/14/2024 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,P.O. Reinaldo Salgado Playground (PS 309): Football-01,,N/A,"03,","81,"
755987,Football - Youth,02/14/2024 11:00:00 AM,02/14/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Kaiser Park: Football-01,,N/A,"13,","60,"
740978,Closed for the season - Billy Johnson,02/15/2024 12:00:00 AM,02/15/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Johnson Playground Lawns,,N/A,"64,","22,"
741998,Miscellaneous,02/15/2024 08:00:00 AM,02/15/2024 04:00:00 PM,Parks Department,Sport - Youth,Manhattan,St Catherine's Park: Soccer-01,,N/A,"08,","19,"
746064,Soccer - Non Regulation,02/14/2024 06:00:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B",,N/A,"07,","72,"
740811,Miscellaneous,02/15/2024 09:00:00 AM,02/15/2024 07:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Gen. Douglas MacArthur Park: Multi-Use Field-01 ,Fairview Park: Multi-Purpose Field-01",,N/A,"2, 3,","122, 123,"
744974,Soccer - Non Regulation,02/14/2024 04:00:00 PM,02/14/2024 09:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
745280,Soccer -Regulation,02/14/2024 04:00:00 PM,02/14/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Montbellier Park: Soccer-01,,N/A,"12,","113,"
744951,Soccer -Regulation,02/14/2024 01:00:00 PM,02/14/2024 09:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Harlem River Park: Football/Soccer-01 ,De Witt Clinton Park: Soccer-01 ,Riverside Park: 103rd St-Soccer-02 D",,N/A,"04, 07, 11,","18, 24, 25,"
750433,Soccer -Regulation,02/14/2024 04:00:00 PM,02/14/2024 05:30:00 PM,Parks Department,Sport - Youth,Manhattan,Chelsea Park: Soccer-01,,N/A,"04,","10,"
749819,Soccer - Non Regulation,02/15/2024 04:30:00 PM,02/15/2024 06:30:00 PM,Parks Department,Sport - Adult,Bronx,Crotona Park: Soccer-02,,N/A,"3,","42,"
745280,Soccer -Regulation,02/15/2024 04:00:00 PM,02/15/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Montbellier Park: Soccer-01,,N/A,"12,","113,"
757083,MUTS Canarsie Park,06/20/2024 07:00:00 PM,06/20/2024 10:00:00 PM,Parks Department,Special Event,Brooklyn,Canarsie Park: Performance Area (No Amplified Sound NO BBQ),,N/A,"18,","69,"
744990,Soccer - Non Regulation,02/15/2024 03:00:00 PM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,Chelsea Park: Soccer-01,,N/A,"04,","10,"
751570,Lacrosse,02/15/2024 03:00:00 PM,02/15/2024 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Sternberg Park (Lindsey Park): Football-01 ,Red Hook Recreation Area: Soccer-02",,N/A,"01, 6,","76, 90,"
740811,Miscellaneous,02/16/2024 09:00:00 AM,02/16/2024 07:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Gen. Douglas MacArthur Park: Multi-Use Field-01 ,Fairview Park: Multi-Purpose Field-01",,N/A,"2, 3,","122, 123,"
741678,Lawn closure - Lawn Outside Levin Playground A,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Lawn Outside Levin Playground (Section A) ,Central Park: Lawn Outside Levin Playground (Section B)",,N/A,"64,","22,"
748230,Soccer - Non Regulation,02/15/2024 03:30:00 PM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Crotona Park: Soccer-01,,N/A,"03,","42,"
752701,Lacrosse,02/16/2024 08:00:00 AM,02/16/2024 02:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Parade Ground: Soccer-04A ,Parade Ground: Soccer-04B",,N/A,"14,","70,"
744280,Football - Youth,02/15/2024 03:30:00 PM,02/15/2024 05:00:00 PM,Parks Department,Sport - Youth,Manhattan,Marx Brothers Playground: Soccer-01,,N/A,"11,","23,"
756425,Queens SAFE Disposal Event,09/14/2024 10:00:00 AM,09/14/2024 04:00:00 PM,Parks Department,Special Event,Queens,Cunningham Park: Parking Lot 2 - Cunningham Prk SR and Baseball Field,,N/A,"8,","107,"
745520,Basketball,02/16/2024 08:00:00 AM,02/16/2024 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Peter's Field: Basketball-04 ,Peter's Field: Basketball-05",,N/A,"06,","13,"
756105,Lacrosse,02/15/2024 02:00:00 PM,02/15/2024 04:00:00 PM,Parks Department,Sport - Youth,Staten Island,Fairview Park: Multi-Purpose Field-01,,N/A,"3,","123,"
745022,Soccer -Regulation,02/16/2024 10:00:00 AM,02/16/2024 02:00:00 PM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 107th/108th St-Soccer-01 E,,N/A,"07,","24,"
